"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2021","181.23","181.23","181.23","181.23","","1.64%"
"09/30/2021","178.31","178.31","178.31","178.31","","0.72%"
"09/29/2021","177.04","177.04","177.04","177.04","","-0.09%"
"09/28/2021","177.20","177.20","177.20","177.20","","-0.49%"
"09/27/2021","178.07","178.07","178.07","178.07","","0.15%"
"09/24/2021","177.81","177.81","177.81","177.81","","-0.29%"
"09/23/2021","178.33","178.33","178.33","178.33","","0.07%"
"09/22/2021","178.20","178.20","178.20","178.20","","0.00%"
"09/21/2021","178.20","178.20","178.20","178.20","","-1.89%"
"09/20/2021","181.64","181.64","181.64","181.64","","-0.61%"
"09/17/2021","182.75","182.75","182.75","182.75","","1.24%"
"09/16/2021","180.52","180.52","180.52","180.52","","0.39%"
"09/15/2021","179.81","179.81","179.81","179.81","","-0.23%"
"09/14/2021","180.23","180.23","180.23","180.23","","-0.04%"
"09/13/2021","180.30","180.30","180.30","180.30","","0.09%"
"09/10/2021","180.14","180.14","180.14","180.14","","0.09%"
"09/09/2021","179.98","179.98","179.98","179.98","","0.69%"
"09/08/2021","178.74","178.74","178.74","178.74","","0.61%"
"09/07/2021","177.65","177.65","177.65","177.65","","-0.67%"
"09/06/2021","178.84","178.84","178.84","178.84","","-0.35%"
"09/03/2021","179.47","179.47","179.47","179.47","","-0.83%"
"09/02/2021","180.97","180.97","180.97","180.97","","-0.58%"
"09/01/2021","182.03","182.03","182.03","182.03","","-0.16%"
"08/31/2021","182.33","182.33","182.33","182.33","","-1.82%"
"08/30/2021","185.71","185.71","185.71","185.71","","-0.80%"
"08/27/2021","187.20","187.20","187.20","187.20","","-0.11%"
"08/26/2021","187.40","187.40","187.40","187.40","","0.10%"
"08/25/2021","187.22","187.22","187.22","187.22","","-0.52%"
"08/24/2021","188.20","188.20","188.20","188.20","","0.18%"
"08/23/2021","187.86","187.86","187.86","187.86","","0.82%"
"08/20/2021","186.33","186.33","186.33","186.33","","1.01%"
"08/19/2021","184.47","184.47","184.47","184.47","","-0.79%"
"08/18/2021","185.93","185.93","185.93","185.93","","-0.82%"
"08/17/2021","187.46","187.46","187.46","187.46","","2.46%"
"08/16/2021","182.96","182.96","182.96","182.96","","0.98%"
"08/13/2021","181.18","181.18","181.18","181.18","","0.28%"
"08/12/2021","180.67","180.67","180.67","180.67","","0.06%"
"08/11/2021","180.56","180.56","180.56","180.56","","0.02%"
"08/10/2021","180.53","180.53","180.53","180.53","","0.04%"
"08/09/2021","180.46","180.46","180.46","180.46","","1.10%"
"08/06/2021","178.50","178.50","178.50","178.50","","1.48%"
"08/05/2021","175.89","175.89","175.89","175.89","","0.30%"
"08/04/2021","175.37","175.37","175.37","175.37","","0.12%"
"08/03/2021","175.16","175.16","175.16","175.16","","-0.57%"
"08/02/2021","176.16","176.16","176.16","176.16","","-0.77%"
"07/30/2021","177.52","177.52","177.52","177.52","","-0.16%"
"07/29/2021","177.81","177.81","177.81","177.81","","0.50%"
"07/28/2021","176.92","176.92","176.92","176.92","","-0.12%"
"07/27/2021","177.14","177.14","177.14","177.14","","-1.29%"
"07/26/2021","179.45","179.45","179.45","179.45","","0.26%"
"07/23/2021","178.98","178.98","178.98","178.98","","-0.02%"
"07/22/2021","179.01","179.01","179.01","179.01","","0.07%"
"07/21/2021","178.89","178.89","178.89","178.89","","0.16%"
"07/19/2021","178.61","178.61","178.61","178.61","","-0.02%"
"07/16/2021","178.65","178.65","178.65","178.65","","-0.07%"
"07/15/2021","178.78","178.78","178.78","178.78","","1.49%"
"07/14/2021","176.15","176.15","176.15","176.15","","0.75%"
"07/13/2021","174.84","174.84","174.84","174.84","","0.23%"
"07/12/2021","174.44","174.44","174.44","174.44","","-0.45%"
"07/09/2021","175.22","175.22","175.22","175.22","","-0.24%"
"07/08/2021","175.64","175.64","175.64","175.64","","0.48%"
"07/07/2021","174.80","174.80","174.80","174.80","","0.50%"
"07/06/2021","173.93","173.93","173.93","173.93","","-0.02%"
"07/05/2021","173.97","173.97","173.97","173.97","","1.61%"
"07/02/2021","171.21","171.21","171.21","171.21","","-2.09%"
"07/01/2021","174.87","174.87","174.87","174.87","","0.77%"
"06/30/2021","173.53","173.53","173.53","173.53","","0.84%"
"06/29/2021","172.09","172.09","172.09","172.09","","0.15%"
"06/28/2021","171.83","171.83","171.83","171.83","","0.12%"
"06/25/2021","171.62","171.62","171.62","171.62","","0.01%"
"06/24/2021","171.61","171.61","171.61","171.61","","-0.40%"
"06/23/2021","172.30","172.30","172.30","172.30","","-0.37%"
"06/22/2021","172.94","172.94","172.94","172.94","","0.14%"
"06/21/2021","172.70","172.70","172.70","172.70","","0.19%"
"06/18/2021","172.38","172.38","172.38","172.38","","-0.63%"
"06/17/2021","173.48","173.48","173.48","173.48","","-0.40%"
"06/16/2021","174.17","174.17","174.17","174.17","","0.48%"
"06/15/2021","173.34","173.34","173.34","173.34","","0.25%"
"06/14/2021","172.90","172.90","172.90","172.90","","0.33%"
"06/11/2021","172.33","172.33","172.33","172.33","","-0.09%"
"06/10/2021","172.48","172.48","172.48","172.48","","0.41%"
"06/09/2021","171.77","171.77","171.77","171.77","","0.13%"
"06/08/2021","171.54","171.54","171.54","171.54","","0.80%"
"06/07/2021","170.18","170.18","170.18","170.18","","0.18%"
"06/04/2021","169.87","169.87","169.87","169.87","","-0.63%"
"06/03/2021","170.94","170.94","170.94","170.94","","-0.15%"
"06/02/2021","171.19","171.19","171.19","171.19","","0.72%"
"05/31/2021","169.97","169.97","169.97","169.97","","-1.58%"
"05/28/2021","172.69","172.69","172.69","172.69","","2.22%"
"05/27/2021","168.94","168.94","168.94","168.94","","-2.17%"
"05/26/2021","172.68","172.68","172.68","172.68","","-1.17%"
"05/25/2021","174.73","174.73","174.73","174.73","","1.47%"
"05/24/2021","172.20","172.20","172.20","172.20","","3.89%"
"05/21/2021","165.76","165.76","165.76","165.76","","1.12%"
"05/20/2021","163.93","163.93","163.93","163.93","","1.45%"
"05/19/2021","161.58","161.58","161.58","161.58","","-0.64%"
"05/18/2021","162.62","162.62","162.62","162.62","","-1.11%"
"05/17/2021","164.44","164.44","164.44","164.44","","-0.80%"
"05/13/2021","165.76","165.76","165.76","165.76","","-0.98%"
"05/12/2021","167.40","167.40","167.40","167.40","","-0.92%"
"05/11/2021","168.95","168.95","168.95","168.95","","-1.46%"
"05/10/2021","171.45","171.45","171.45","171.45","","0.21%"
"05/07/2021","171.09","171.09","171.09","171.09","","0.34%"
"05/06/2021","170.51","170.51","170.51","170.51","","0.48%"
"05/05/2021","169.69","169.69","169.69","169.69","","-0.22%"
"05/04/2021","170.07","170.07","170.07","170.07","","0.27%"
"05/03/2021","169.61","169.61","169.61","169.61","","0.27%"
"04/30/2021","169.15","169.15","169.15","169.15","","-0.02%"
"04/29/2021","169.19","169.19","169.19","169.19","","0.68%"
"04/28/2021","168.04","168.04","168.04","168.04","","0.97%"
"04/27/2021","166.42","166.42","166.42","166.42","","0.20%"
"04/26/2021","166.08","166.08","166.08","166.08","","0.28%"
"04/23/2021","165.61","165.61","165.61","165.61","","-0.22%"
"04/22/2021","165.98","165.98","165.98","165.98","","-0.12%"
"04/21/2021","166.18","166.18","166.18","166.18","","0.83%"
"04/20/2021","164.82","164.82","164.82","164.82","","0.67%"
"04/19/2021","163.73","163.73","163.73","163.73","","-0.82%"
"04/16/2021","165.08","165.08","165.08","165.08","","0.46%"
"04/15/2021","164.32","164.32","164.32","164.32","","1.82%"
"04/14/2021","161.38","161.38","161.38","161.38","","0.83%"
"04/13/2021","160.05","160.05","160.05","160.05","","0.40%"
"04/12/2021","159.41","159.41","159.41","159.41","","0.52%"
"04/09/2021","158.59","158.59","158.59","158.59","","0.52%"
"04/08/2021","157.77","157.77","157.77","157.77","","-1.26%"
"04/07/2021","159.79","159.79","159.79","159.79","","-0.04%"
"04/06/2021","159.85","159.85","159.85","159.85","","-0.52%"
"04/01/2021","160.68","160.68","160.68","160.68","","1.30%"
"03/31/2021","158.62","158.62","158.62","158.62","","-1.46%"
"03/30/2021","160.97","160.97","160.97","160.97","","-0.19%"
"03/29/2021","161.28","161.28","161.28","161.28","","-3.12%"
"03/26/2021","166.48","166.48","166.48","166.48","","-1.40%"
"03/25/2021","168.85","168.85","168.85","168.85","","-0.07%"
"03/24/2021","168.96","168.96","168.96","168.96","","-0.09%"
"03/23/2021","169.11","169.11","169.11","169.11","","0.96%"
"03/22/2021","167.50","167.50","167.50","167.50","","0.34%"
"03/19/2021","166.94","166.94","166.94","166.94","","0.92%"
"03/18/2021","165.42","165.42","165.42","165.42","","1.28%"
"03/17/2021","163.33","163.33","163.33","163.33","","0.31%"
"03/16/2021","162.82","162.82","162.82","162.82","","0.18%"
"03/15/2021","162.52","162.52","162.52","162.52","","0.27%"
"03/12/2021","162.08","162.08","162.08","162.08","","-0.47%"
"03/11/2021","162.85","162.85","162.85","162.85","","0.09%"
"03/10/2021","162.70","162.70","162.70","162.70","","2.59%"
"03/09/2021","158.60","158.60","158.60","158.60","","0.43%"
"03/08/2021","157.92","157.92","157.92","157.92","","-2.32%"
"03/05/2021","161.67","161.67","161.67","161.67","","-0.69%"
"03/04/2021","162.79","162.79","162.79","162.79","","-0.39%"
"03/03/2021","163.43","163.43","163.43","163.43","","-0.90%"
"03/02/2021","164.92","164.92","164.92","164.92","","-0.17%"
"03/01/2021","165.20","165.20","165.20","165.20","","-0.11%"
"02/26/2021","165.39","165.39","165.39","165.39","","-0.15%"
"02/25/2021","165.64","165.64","165.64","165.64","","-0.13%"
"02/24/2021","165.85","165.85","165.85","165.85","","-0.02%"
"02/23/2021","165.89","165.89","165.89","165.89","","0.02%"
"02/22/2021","165.86","165.86","165.86","165.86","","0.19%"
"02/19/2021","165.55","165.55","165.55","165.55","","0.75%"
"02/18/2021","164.31","164.31","164.31","164.31","","-0.44%"
"02/17/2021","165.04","165.04","165.04","165.04","","0.34%"
"02/16/2021","164.48","164.48","164.48","164.48","","-0.79%"
"02/15/2021","165.79","165.79","165.79","165.79","","1.08%"
"02/12/2021","164.02","164.02","164.02","164.02","","0.94%"
"02/11/2021","162.50","162.50","162.50","162.50","","2.46%"
"02/10/2021","158.60","158.60","158.60","158.60","","-0.05%"
"02/09/2021","158.68","158.68","158.68","158.68","","1.03%"
"02/08/2021","157.06","157.06","157.06","157.06","","-0.03%"
"02/05/2021","157.11","157.11","157.11","157.11","","-0.77%"
"02/04/2021","158.33","158.33","158.33","158.33","","0.71%"
"02/03/2021","157.22","157.22","157.22","157.22","","1.54%"
"02/02/2021","154.84","154.84","154.84","154.84","","0.69%"
"02/01/2021","153.78","153.78","153.78","153.78","","-1.16%"
